,0,1
525,2020-03-09 16:23:46+00:00,"“We’re also working with our colleagues across the @UN system to support countries to develop their #COVID19 preparedness &amp; response plans, according to the 8 pillars. We have set up a partners platform to match country needs with contributions from donors.”-@DrTedros"
526,2020-03-09 16:23:20+00:00,"“We’ve shipped supplies of personal protective equipment to 57 countries, we’re preparing to ship to a further 28, and we’ve shipped lab supplies to 120 countries.”-@DrTedros #COVID19 #coronavirus"
527,2020-03-09 16:23:07+00:00,“Further details on specific actions countries should take in specific contexts are available on WHO’s website https://www.who.int/COVID-19 WHO is continuing to support countries in all four scenarios.”-@DrTedros #COVID19 #coronavirus
528,2020-03-09 16:22:43+00:00,"“Nigeria , Senegal and Ethiopia have strengthened #COVID19 surveillance and diagnostic capacity to find cases quickly”-@DrTedros #coronavirus"
529,2020-03-09 16:22:28+00:00,"“ have increased efforts to identify all #COVID19 cases and contacts, including drive-through temperature testing to widen the net and catch cases that might otherwise be missed”-@DrTedros #coronavirus"
530,2020-03-09 16:22:08+00:00,""" is a good example of an all of government approach – Prime Minister @leehsienloong’s regular videos are helping to explain the #coronavirus risks &amp; reassure people""-@DrTedros #COVID19"
531,2020-03-09 16:21:52+00:00,"""There are many examples of countries demonstrating that these measures work. &amp; many others have activated #COVID19 emergency measures""-@DrTedros #coronavirus"
532,2020-03-09 16:21:33+00:00,"""The fundamental elements of the #COVID19 response are the same for all countries: Laboratory testing Treating patients &amp; hospital readiness Infection prevention &amp; control All-of-society &amp; all-of-government approach""-@DrTedros #coronavirus"
533,2020-03-09 16:21:33+00:00,"""The fundamental elements of the #COVID19 response are the same for all countries: Emergency response mechanisms Risk comms &amp; public engagement Case finding &amp; contact tracing Public health measures""-@DrTedros #coronavirus"
534,2020-03-09 16:20:49+00:00,"""Depending on their context, countries with #COVID19 community transmission could consider closing schools, cancelling mass gatherings and other measures to reduce exposure""-@DrTedros #coronavirus"
535,2020-03-09 16:20:33+00:00,"""In areas with community spread, testing every suspected #COVID19 case and tracing their contacts becomes more challenging. Action must be taken to prevent transmission at the community level to reduce the epidemic to manageable clusters""-@DrTedros #coronavirus"
536,2020-03-09 16:20:11+00:00,"""For the first three categories, countries must focus on finding, testing, treating and isolating individual #COVID19 cases, and following their contacts""-@DrTedros #coronavirus"
537,2020-03-09 16:19:55+00:00,"""WHO has consolidated our guidance for countries in 4 categories: -with no #COVID19 cases -with sporadic cases -with clusters -with community transmission. For all countries, the aim is the same: stop transmission &amp; prevent the spread of the #coronavirus""-@DrTedros"
538,2020-03-09 16:19:25+00:00,"""Countries that continue finding and testing #COVID19 cases and tracing their contacts not only protect their own people, they can also affect what happens in other countries and globally""-@DrTedros #coronavirus"
539,2020-03-09 16:19:13+00:00,"""All countries must take a comprehensive blended strategy for controlling their #COVID19 epidemics &amp; pushing this #coronavirus back""-@DrTedros"
540,2020-03-09 16:18:52+00:00,"""This is an uneven epidemic at the global level. Different countries are in different scenarios, requiring a tailored response. It’s not about containment or mitigation – which is a false dichotomy. It’s about both""-@DrTedros #COVID19 #coronavirus"
541,2020-03-09 16:18:29+00:00,"""It’s also important to remember that looking only at the total number of reported #COVID19 cases &amp; the total number of countries doesn’t tell the full story. Of all the cases reported globally so far, 93% are from just four countries""-@DrTedros #coronavirus"
542,2020-03-09 16:18:06+00:00,"""We need to remember that with decisive, early action, we can slow down the #coronavirus and prevent infections. Among those who are infected, most will recover. Of the 80,000 reported #COVID19 cases in #China, more than 70% have recovered and been discharged""-@DrTedros"
543,2020-03-09 16:17:38+00:00,"""The great advantage we have is that the decisions we all make – as governments, businesses, communities, families & individuals – can influence the trajectory of this #COVID19 epidemic""-@DrTedros #coronavirus"
544,2020-03-09 16:17:18+00:00,"""Now that the #coronavirus has a foothold in so many countries, the threat of a pandemic has become very real. But it would be the first pandemic in history that could be controlled. The bottom line is: we are not at the mercy of this virus""-@DrTedros #COVID19"
545,2020-03-09 16:16:51+00:00,"""Over the weekend we crossed 100,000 reported cases of #COVID19 in 100 countries. It’s certainly troubling that so many people &amp; countries have been affected, so quickly""-@DrTedros #coronavirus"
546,2020-03-09 16:16:31+00:00,"""The #Ebola outbreak in #DRC may be ending – but our determination is not. And nor is our commitment to combating the #COVID19 epidemic""-@DrTedros"
547,2020-03-09 16:16:09+00:00,"""We continue to investigate alerts & vaccinate contacts every day & the security situation in remains fragile. In previous #Ebola outbreaks we have seen flare-ups even after the end of the outbreak, so we are continuing to provide follow-up care for over 1100 survivors""-@DrTedros"
548,2020-03-09 16:15:38+00:00,"""I’d like to start with a brief update on the #Ebola epidemic in #DRC. It’s now three weeks since the last case was reported, and a week since the last survivor left the treatment centre. We are now in the countdown to the end of the outbreak""-@DrTedros"
549,2020-03-09 16:14:11+00:00,LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus
550,2020-03-08 19:10:31+00:00,"When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread: Prepare for surge in health care facility needs, including respiratory support &amp; personal protective equipment Develop all-of-society &amp; business continuity plans #coronavirus"
551,2020-03-08 19:04:17+00:00,"When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread: Promote self-initiated isolation of ppl with mild respiratory symptoms to reduce the burden on health systems ‍ Train staff in infection prevention &amp; control &amp; clinical management for COVID-19"
552,2020-03-08 19:02:19+00:00,"When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread: Test suspect cases per WHO case definition, contacts of confirmed cases; test patients identified through respiratory disease surveillance Prepare to treat patients; ready for potential surge"
553,2020-03-08 18:47:26+00:00,"When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread: Testing for COVID-19 using existing respiratory disease surveillance systems &amp; hospital-based surveillance Promote hand hygiene, respiratory etiquette, social distancing #coronavirus"
554,2020-03-08 18:25:57+00:00,"When there are NO reported #COVID19 cases, to stop transmission &amp; prevent spread: Activate emergency response mechanisms Educate &amp; actively communicate with the public Conduct active case finding, contact tracing &amp; monitoring; quarantine of contacts &amp; isolation of cases"
555,2020-03-08 18:16:30+00:00,Advances in #genderequality and a new generation of activists working together to empower girls and women are all reasons to celebrate. But some critical areas of work have slowed or even been pushed back. http://bit.ly/2xgPkrc : @UN_Women
556,2020-03-08 17:39:54+00:00,"The human rights of cannot be separated from the universal human rights of every person. 25 years on, WHO, @HRPresearch and @UNU_IIGH explain why the Beijing agenda is still relevant - and still unfinished: http://bit.ly/2xgPkrc #IWD2020"
557,2020-03-08 17:24:08+00:00,Key considerations to prevent or reduce #COVID19 risks AFTER a meeting or event: Retain the names &amp; contact details of all participants for at least one month. This will help public health authorities trace people who may have been exposed to COVID-19 #coronavirus
558,2020-03-08 17:16:00+00:00,"Read the evidence and hear the call for harnessing the power of #Beijing25's anniversary, committing to #GenerationEquality and investing in girls and women to drive progress over the next ten years: http://bit.ly/2xgPkrc"
559,2020-03-08 16:34:45+00:00,"Sexual & Reproductive Health and Rights (SRHR) are a cornerstone of #Beijing25. On #IWD2020, WHO, @HRPresearch &amp; @UNU_IIGH launch a special anniversary series in @bmj_latest: http://bit.ly/2xgPkrc"
560,2020-03-08 16:07:14+00:00,"On #WomensDay, WHO celebrates healthcare providers working to ensure the health, well-being and empowerment of all women and girls, everywhere http://bit.ly/2xgPkrc"
561,2020-03-08 15:18:51+00:00,"25 years ago governments around the made ambitious commitments to advancing #genderequality. There has been some progress, but there is still much to do to improve the health and well-being of every girl and woman: http://bit.ly/2xgPkrc #IWD2020"
562,2020-03-08 15:10:32+00:00,"Key considerations to prevent or reduce #COVID19 risks DURING a meeting or event: If there is space, arrange seats so that participants are at least one meter apart Open windows and doors whenever possible to make sure the venue is well ventilated #coronavirus"
563,2020-03-08 14:33:38+00:00,"On #WomensDay, we salute dedicated nurses and midwives like Ann-Marie Lawlee who provides much-needed care for many homeless people coming into Dublin’s St James’s Hospital in #Ireland. http://bit.ly/2ItU3ba"
