date,text
2020-02-08 14:01:08+00:00,every citizen of the european union has the right to move and reside freely within the territory of eu countries this right is enshrined in the charter of fundamental rights 
2020-02-08 12:03:00+00:00, g will be a ground breaking technology but it cannot come at the expense of the security of our internal market secure deployment in the eu by and 
2020-02-08 10:00:00+00:00,help shape the plan to fight cancer in the eu contribute to the online survey 
2020-02-08 08:00:00+00:00,this week we proposed a revision of the methodology it is based on solid trust and mutual confidence in our partners we will also be working on accession talks with north macedonia and albania 
2020-02-07 15:04:01+00:00,we want to become climate neutral by  to reach our climate targets together eu countries prepared year national energy climate plans to tackle energy efficiency renewables co emissions interconnections research amp innovation read more 
2020-02-07 11:20:19+00:00,georgia is an important partner for the eu it is crucial that georgia continues to progress on the implementation of key reforms under the eu georgia agreement we are ready to provide further assistance to support georgias efforts more 
2020-02-07 10:30:49+00:00,how well did the european social fund support education and training between and  have your say in your own language in the public consultation 
2020-02-06 19:08:00+00:00,breaking the chain more needs to be done no custom tradition culture religion or so called honour can justify the dangerous criminal act of female genital mutilation 
2020-02-06 18:58:33+00:00,every girl that is mutilated is one girl too many we say no to all forms of violence against women and girls we must eliminate female genital mutilation once and for all 
2020-02-06 15:53:35+00:00,from d tumor modelling to fungi against cancer read through the most recent success stories from eu funded research into cancer 
2020-02-06 14:25:40+00:00,we need to act now because mother earth is fed up she was able to exist for millennia without human beings we better make sure we create an existence in balance with her so that we can continue to exist as human beings for millennia 
